GPIO initialized.
i2c bus opened with handle 0.
Device with address a0 found
-16, -52, 983, -529, -30, -795, -43, -52, 20, 20000046
-16, -51, 982, -529, -30, -795, -15, -35, -13, 20000046
-15, -52, 981, -529, -30, -795, -28, -4, -12, 20000028
-16, -53, 980, -529, -30, -795, -17, -12, 41, 20000083
-15, -52, 981, -529, -30, -795, -24, -21, -3, 20000009
-15, -52, 981, -541, -36, -801, -17, -17, -15, 20000065
-16, -54, 981, -541, -36, -801, -20, -3, 17, 20000046
-16, -53, 983, -541, -36, -801, -46, -46, 46, 20000083
-16, -52, 980, -541, -36, -801, -33, -31, 11, 20000083
-17, -53, 982, -541, -36, -801, -33, -15, -19, 20000008
-18, -51, 981, -505, -12, -807, -50, -8, 9, 20000008
-16, -53, 982, -505, -12, -807, -16, -42, 28, 20000028
-17, -52, 983, -505, -12, -807, -36, 7, 4, 20000027
-16, -50, 982, -505, -12, -807, -23, -18, -3, 20000064
-15, -54, 980, -505, -12, -807, -36, -20, 23, 20000027
-16, -53, 982, -517, -12, -807, -9, -24, -2, 20000082
-14, -52, 982, -517, -12, -807, -25, -17, 3, 20000045
-14, -53, 983, -517, -12, -807, -15, 12, 19, 20000083
-16, -51, 981, -517, -12, -807, -17, -48, 35, 20000028
-16, -50, 983, -517, -12, -807, -28, -41, 4, 20000065
-15, -52, 983, -535, -36, -795, -16, -18, -31, 20000008
-15, -50, 982, -535, -36, -795, 2, -22, -35, 20000083
-15, -53, 981, -535, -36, -795, -6, -33, -5, 20000065
-16, -49, 982, -535, -36, -795, -28, -31, -43, 20000009
-17, -47, 979, -535, -36, -795, -31, 3, -17, 20000083
-17, -52, 980, -511, -24, -807, -30, -21, -21, 20000009
-14, -51, 981, -511, -24, -807, -15, 41, -25, 20000046
-14, -52, 982, -511, -24, -807, -11, 0, 17, 20000083
-15, -51, 984, -511, -24, -807, -24, -18, -3, 20000009
-15, -50, 982, -511, -24, -807, -47, 0, -1, 20000065
-15, -52, 982, -535, -18, -801, -23, 4, 21, 20000046
-15, -53, 980, -535, -18, -801, -36, -18, 21, 20000064
-17, -53, 982, -535, -18, -801, -17, 4, -3, 20000046
-15, -52, 981, -535, -18, -801, -11, -2, -23, 20000045
-16, -52, 983, -535, -18, -801, -16, -42, 39, 20000064
-19, -52, 983, -523, -30, -801, -58, -30, -2, 20000082
-15, -51, 982, -523, -30, -801, -27, 16, -41, 20000045
-15, -53, 982, -523, -30, -801, -6, -26, 10, 20000045
-16, -50, 980, -523, -30, -801, -12, -57, 12, 20000026
-16, -52, 983, -523, -30, -801, -15, -14, 2, 20000007
-16, -51, 985, -523, -36, -801, -14, -40, 35, 20000045
-16, -52, 982, -523, -36, -801, -18, -37, 18, 20000045
-17, -53, 982, -523, -36, -801, -15, -20, 18, 20000008
-17, -54, 982, -523, -36, -801, -6, 1, -42, 20000026
-17, -51, 980, -523, -36, -801, -36, -13, 5, 20000082
-16, -52, 985, -535, -12, -795, -26, -5, -1, 20000082
-15, -52, 981, -535, -12, -795, -23, -15, -17, 20000008
-15, -53, 981, -535, -12, -795, -44, 7, 8, 20000082
-16, -51, 981, -535, -12, -795, -9, -20, 23, 20000063
-16, -53, 984, -535, -12, -795, -22, -18, 0, 20000026
-16, -51, 981, -529, -24, -788, -11, -12, -1, 20000008
-15, -53, 983, -529, -24, -788, -14, -11, 4, 20000064
-16, -52, 984, -529, -24, -788, -34, -50, 25, 20000008
-16, -52, 984, -529, -24, -788, -18, -9, -21, 20000027
-16, -51, 982, -529, -24, -788, -36, -5, 3, 20000026
-16, -52, 982, -541, -18, -801, -35, -12, 33, 20000044
-15, -51, 983, -541, -18, -801, -8, -16, 13, 20000008
-17, -52, 983, -541, -18, -801, -33, -23, 14, 20000008
-14, -53, 981, -541, -18, -801, -57, 23, 25, 20000008
-16, -50, 980, -541, -18, -801, -17, -3, -18, 20000063
-17, -52, 983, -541, -18, -782, -25, -18, -10, 20000082
-16, -53, 981, -541, -18, -782, -24, 2, 1, 20000045
-16, -53, 981, -541, -18, -782, -19, -17, 18, 20000082
-17, -52, 983, -541, -18, -782, -18, -25, -6, 20000027
-16, -52, 982, -541, -18, -782, -25, 0, -14, 20000082
-16, -51, 981, -541, -12, -801, -32, -18, 18, 20000026
-16, -54, 982, -541, -12, -801, -22, -11, 2, 20000063
-15, -52, 980, -541, -12, -801, -8, -23, -6, 20000026
-15, -53, 982, -541, -12, -801, -32, 2, 4, 20000063
-16, -51, 981, -541, -12, -801, -27, -33, 22, 20000008
-15, -53, 981, -535, -30, -807, -21, 2, -17, 20000008
-16, -52, 982, -535, -30, -807, -29, -37, 26, 20000026
-16, -52, 982, -535, -30, -807, -31, -30, 19, 20000007
-17, -53, 983, -535, -30, -807, -6, -17, 45, 20000082
-16, -53, 978, -535, -30, -807, -36, -15, 0, 20000026
-17, -50, 983, -517, -36, -788, -45, 21, 13, 20000064
-17, -53, 983, -517, -36, -788, -9, 6, 16, 20000082
-16, -53, 977, -517, -36, -788, -17, -16, 11, 20000008
-14, -53, 979, -517, -36, -788, -46, -28, 22, 20000026
-16, -52, 980, -517, -36, -788, -9, -11, 10, 20000064
-17, -52, 980, -547, -42, -777, -30, -18, 27, 20000026
-16, -52, 982, -547, -42, -777, -34, 5, -8, 20000082
